86,298,0,1,1,38,mushroom
91,297,0,1,1,4,treestump
94,303,0,1,1,66,deadtree1
92,300,0,1,1,116,nastyfungus
66,301,0,1,1,38,mushroom
65,296,0,1,1,4,treestump
72,297,0,1,1,66,deadtree1
88,301,0,1,1,66,deadtree1
67,297,0,1,1,66,deadtree1
93,296,0,1,1,116,nastyfungus
85,296,0,1,1,66,deadtree1
57,295,0,1,1,66,deadtree1
94,295,0,1,1,116,nastyfungus
91,288,0,1,1,66,deadtree1
74,295,0,1,1,66,deadtree1
80,292,0,1,1,66,deadtree1
81,288,0,1,1,66,deadtree1
82,295,0,1,1,66,deadtree1
60,289,0,1,1,66,deadtree1
73,295,0,1,1,116,nastyfungus
73,294,0,1,1,4,treestump
84,290,0,1,1,66,deadtree1
49,299,0,1,1,66,deadtree1
55,297,0,1,1,66,deadtree1
53,301,0,1,1,66,deadtree1
50,302,0,1,1,66,deadtree1
54,296,0,1,1,66,deadtree1
48,293,0,1,1,4,treestump
48,281,0,1,1,66,deadtree1
55,284,0,1,1,116,nastyfungus
71,287,0,1,1,4,treestump
50,287,0,1,1,66,deadtree1
61,286,6,1,1,124,curvedbone
53,280,0,1,1,66,deadtree1
66,284,2,1,1,125,largebone
63,286,7,2,2,126,carcass
60,286,0,1,1,116,nastyfungus
67,286,7,1,1,124,curvedbone
60,282,0,1,1,38,mushroom
68,284,2,1,1,124,curvedbone
57,286,0,1,1,38,mushroom
58,286,0,1,1,66,deadtree1
54,281,0,1,1,4,treestump
58,283,0,1,1,66,deadtree1
53,287,0,1,1,116,nastyfungus
53,281,0,1,1,4,treestump
65,286,6,1,1,127,animalskull
69,285,7,1,1,125,largebone
65,284,2,1,1,127,animalskull
63,282,0,1,1,66,deadtree1
48,279,0,1,1,116,nastyfungus
69,273,0,1,1,66,deadtree1
70,278,0,1,1,66,deadtree1
57,278,0,1,1,66,deadtree1
49,273,0,1,1,66,deadtree1
54,276,0,1,1,66,deadtree1
50,272,0,1,1,66,deadtree1
54,278,0,1,1,66,deadtree1
63,268,0,1,1,4,treestump
61,271,0,1,1,66,deadtree1
61,266,0,1,1,66,deadtree1
52,269,0,1,1,66,deadtree1
54,269,0,1,1,116,nastyfungus
66,268,0,1,1,4,treestump
66,271,0,1,1,66,deadtree1
69,266,0,1,1,66,deadtree1
70,265,0,1,1,66,deadtree1
61,264,0,1,1,4,treestump
63,258,0,1,1,38,mushroom
70,258,0,1,1,66,deadtree1
48,261,0,1,1,66,deadtree1
67,257,0,1,1,66,deadtree1
66,258,0,1,1,4,treestump
50,258,0,1,1,66,deadtree1
50,261,0,1,1,4,treestump
60,262,0,1,1,66,deadtree1
60,263,0,1,1,66,deadtree1
53,251,0,1,1,66,deadtree1
66,250,0,1,1,4,treestump
64,251,0,1,1,4,treestump
57,250,0,1,1,66,deadtree1
50,252,0,1,1,66,deadtree1
62,248,0,1,1,116,nastyfungus
59,254,0,1,1,66,deadtree1
63,244,0,1,1,66,deadtree1
56,241,0,1,1,66,deadtree1
65,242,0,1,1,38,mushroom
65,243,0,1,1,116,nastyfungus
51,246,0,1,1,66,deadtree1
64,240,0,1,1,116,nastyfungus
64,242,0,1,1,66,deadtree1
66,236,0,1,1,66,deadtree1
71,238,0,1,1,66,deadtree1
51,234,0,1,1,116,nastyfungus
64,232,0,1,1,66,deadtree1
55,237,0,1,1,4,treestump
65,233,0,1,1,66,deadtree1
56,230,0,1,1,116,nastyfungus
68,227,0,1,1,4,treestump
57,226,0,1,1,38,mushroom
61,230,0,1,1,66,deadtree1
50,227,0,1,1,66,deadtree1
65,229,0,1,1,66,deadtree1
50,224,0,1,1,4,treestump
50,218,0,1,1,66,deadtree1
53,223,0,1,1,4,treestump
68,218,0,1,1,66,deadtree1
71,221,0,1,1,66,deadtree1
56,216,0,1,1,66,deadtree1
67,219,0,1,1,66,deadtree1
58,217,0,1,1,66,deadtree1
71,208,0,1,1,66,deadtree1
54,214,0,1,1,4,treestump
54,212,0,1,1,38,mushroom
68,214,0,1,1,66,deadtree1
50,208,0,1,1,66,deadtree1
63,211,0,1,1,66,deadtree1
61,214,0,1,1,38,mushroom
71,211,0,1,1,66,deadtree1
60,211,0,1,1,38,mushroom
50,205,0,1,1,4,treestump
50,204,0,1,1,66,deadtree1
58,205,0,1,1,66,deadtree1
56,202,0,1,1,66,deadtree1
69,205,0,1,1,66,deadtree1
65,202,0,1,1,66,deadtree1
66,205,0,1,1,116,nastyfungus
65,200,0,1,1,66,deadtree1
55,196,0,1,1,66,deadtree1
55,194,0,1,1,66,deadtree1
48,196,0,1,1,66,deadtree1
55,192,0,1,1,4,treestump
51,197,0,1,1,66,deadtree1
65,199,0,1,1,66,deadtree1
54,191,0,1,1,66,deadtree1
61,187,0,1,1,66,deadtree1
57,188,0,1,1,66,deadtree1
71,191,0,1,1,4,treestump
71,190,0,1,1,66,deadtree1
71,187,0,1,1,4,treestump
68,190,0,1,1,66,deadtree1
70,191,0,1,1,4,treestump
70,185,0,1,1,116,nastyfungus
69,186,0,1,1,66,deadtree1
64,188,0,1,1,66,deadtree1
54,185,0,1,1,4,treestump
70,182,0,1,1,66,deadtree1
63,183,0,1,1,116,nastyfungus
59,177,0,1,1,66,deadtree1
69,179,0,1,1,38,mushroom
71,180,0,1,1,66,deadtree1
69,176,0,1,1,66,deadtree1
68,182,0,1,1,66,deadtree1
51,175,0,1,1,66,deadtree1
52,172,0,1,1,66,deadtree1
59,169,0,1,1,66,deadtree1
58,168,0,1,1,4,treestump
66,169,0,1,1,66,deadtree1
71,170,0,1,1,66,deadtree1
57,168,0,1,1,66,deadtree1
53,164,0,1,1,66,deadtree1
60,160,0,1,1,38,mushroom
48,166,0,1,1,4,treestump
53,165,0,1,1,66,deadtree1
58,165,0,1,1,38,mushroom
58,162,0,1,1,66,deadtree1
57,163,0,1,1,38,mushroom
51,163,0,1,1,4,treestump
51,158,0,1,1,66,deadtree1
55,159,0,1,1,4,treestump
63,156,0,1,1,66,deadtree1
71,157,0,1,1,66,deadtree1
59,159,0,1,1,66,deadtree1
65,157,0,1,1,66,deadtree1
69,157,0,1,1,66,deadtree1
67,153,0,1,1,38,mushroom
52,152,0,1,1,66,deadtree1
62,145,0,1,1,66,deadtree1
53,150,0,1,1,66,deadtree1
64,148,0,1,1,66,deadtree1
60,151,0,1,1,4,treestump
55,145,0,1,1,66,deadtree1
55,147,0,1,1,66,deadtree1
66,149,0,1,1,4,treestump
67,149,0,1,1,38,mushroom
65,151,0,1,1,66,deadtree1
54,144,0,1,1,66,deadtree1
71,138,0,1,1,66,deadtree1
58,139,0,1,1,66,deadtree1
54,142,0,1,1,20,wallpost
60,142,0,1,1,20,wallpost
60,136,0,1,1,66,deadtree1
69,137,0,1,1,66,deadtree1
70,139,0,1,1,66,deadtree1
51,137,0,1,1,66,deadtree1
67,142,0,1,1,20,wallpost
54,128,0,1,1,66,deadtree1
65,131,0,1,1,116,nastyfungus
76,131,0,1,1,66,deadtree1
76,136,0,1,1,116,nastyfungus
76,138,0,1,1,66,deadtree1
74,163,0,1,1,66,deadtree1
74,146,0,1,1,66,deadtree1
76,147,0,1,1,66,deadtree1
77,144,0,1,1,4,treestump
76,148,0,1,1,66,deadtree1
75,157,0,1,1,4,treestump
76,167,0,1,1,66,deadtree1
76,153,0,1,1,4,treestump
74,156,0,1,1,66,deadtree1
75,142,0,1,1,20,wallpost
86,139,0,1,1,66,deadtree1
85,163,0,1,1,116,nastyfungus
84,128,0,1,1,66,deadtree1
84,157,0,1,1,38,mushroom
86,165,0,1,1,118,brokenpillar
82,150,0,1,1,66,deadtree1
84,144,0,1,1,116,nastyfungus
81,136,0,1,1,66,deadtree1
80,160,0,1,1,118,brokenpillar
81,156,0,1,1,66,deadtree1
84,160,3,1,1,118,brokenpillar
84,131,0,1,1,66,deadtree1
82,149,0,1,1,4,treestump
80,157,0,1,1,66,deadtree1
83,142,0,1,1,20,wallpost
83,165,5,1,1,118,brokenpillar
86,152,0,1,1,66,deadtree1
88,134,0,1,1,116,nastyfungus
92,139,0,1,1,66,deadtree1
89,160,0,1,1,116,nastyfungus
89,157,0,1,1,66,deadtree1
92,148,0,1,1,116,nastyfungus
95,157,0,1,1,66,deadtree1
92,146,0,1,1,4,treestump
92,134,0,1,1,66,deadtree1
91,129,0,1,1,66,deadtree1
94,151,0,1,1,66,deadtree1
91,128,0,1,1,66,deadtree1
90,158,0,1,1,66,deadtree1
95,156,0,1,1,66,deadtree1
93,153,0,1,1,4,treestump
91,156,0,1,1,66,deadtree1
89,142,0,1,1,20,wallpost
95,149,0,1,1,66,deadtree1
91,135,0,1,1,66,deadtree1
85,183,0,1,1,66,deadtree1
84,183,0,1,1,66,deadtree1
75,179,0,1,1,66,deadtree1
82,179,0,1,1,66,deadtree1
81,182,0,1,1,66,deadtree1
80,185,0,1,1,66,deadtree1
80,189,0,1,1,38,mushroom
75,188,0,1,1,38,mushroom
76,185,0,1,1,66,deadtree1
76,197,0,1,1,66,deadtree1
74,192,0,1,1,66,deadtree1
86,192,0,1,1,66,deadtree1
81,194,0,1,1,4,treestump
86,205,0,1,1,66,deadtree1
74,202,0,1,1,66,deadtree1
84,207,0,1,1,66,deadtree1
72,204,0,1,1,4,treestump
76,203,0,1,1,66,deadtree1
84,203,0,1,1,66,deadtree1
83,212,0,1,1,66,deadtree1
74,210,0,1,1,4,treestump
75,219,0,1,1,38,mushroom
74,218,0,1,1,66,deadtree1
73,222,0,1,1,4,treestump
72,220,0,1,1,66,deadtree1
76,220,0,1,1,66,deadtree1
84,219,0,1,1,66,deadtree1
86,218,0,1,1,66,deadtree1
83,223,0,1,1,66,deadtree1
83,229,0,1,1,4,treestump
87,231,0,1,1,66,deadtree1
72,228,0,1,1,66,deadtree1
79,225,0,1,1,66,deadtree1
79,227,0,1,1,66,deadtree1
87,236,0,1,1,66,deadtree1
81,238,0,1,1,66,deadtree1
73,233,0,1,1,66,deadtree1
73,236,0,1,1,66,deadtree1
73,243,0,1,1,38,mushroom
87,240,0,1,1,66,deadtree1
82,240,0,1,1,66,deadtree1
85,241,0,1,1,38,mushroom
86,243,0,1,1,66,deadtree1
76,248,0,1,1,66,deadtree1
74,254,0,1,1,4,treestump
75,249,0,1,1,4,treestump
81,248,0,1,1,38,mushroom
72,254,0,1,1,4,treestump
77,255,0,1,1,4,treestump
79,251,0,1,1,66,deadtree1
74,252,0,1,1,4,treestump
78,253,0,1,1,116,nastyfungus
74,248,0,1,1,66,deadtree1
85,254,0,1,1,66,deadtree1
85,249,0,1,1,4,treestump
74,257,0,1,1,66,deadtree1
77,263,0,1,1,66,deadtree1
72,263,0,1,1,4,treestump
87,263,0,1,1,38,mushroom
76,261,0,1,1,66,deadtree1
86,262,0,1,1,66,deadtree1
78,269,0,1,1,66,deadtree1
72,265,0,1,1,116,nastyfungus
80,271,0,1,1,66,deadtree1
72,266,0,1,1,66,deadtree1
86,267,0,1,1,66,deadtree1
81,264,0,1,1,66,deadtree1
79,274,0,1,1,4,treestump
87,278,0,1,1,125,largebone
77,272,0,1,1,66,deadtree1
77,277,0,1,1,38,mushroom
87,279,5,1,1,125,largebone
86,277,7,1,1,124,curvedbone
82,277,0,1,1,66,deadtree1
85,279,7,1,1,124,curvedbone
86,284,0,1,1,66,deadtree1
87,282,0,1,1,127,animalskull
74,283,0,2,2,126,carcass
75,281,7,1,1,125,largebone
74,286,7,1,1,124,curvedbone
84,281,0,2,2,126,carcass
78,281,0,1,1,127,animalskull
77,283,0,1,1,116,nastyfungus
82,357,0,1,1,66,deadtree1
89,356,0,1,1,66,deadtree1
89,357,0,1,1,38,mushroom
99,353,0,1,1,66,deadtree1
93,354,0,1,1,66,deadtree1
97,353,0,1,1,66,deadtree1
101,356,0,1,1,66,deadtree1
92,357,0,1,1,66,deadtree1
94,353,0,1,1,66,deadtree1
84,358,0,1,1,38,mushroom
95,356,0,1,1,66,deadtree1
99,360,0,1,1,38,mushroom
93,367,0,1,1,66,deadtree1
82,364,0,1,1,66,deadtree1
93,360,0,1,1,66,deadtree1
103,362,0,1,1,66,deadtree1
89,362,0,1,1,66,deadtree1
97,364,0,1,1,38,mushroom
95,362,0,1,1,66,deadtree1
102,362,0,1,1,4,treestump
100,367,0,1,1,66,deadtree1
81,360,0,1,1,66,deadtree1
100,363,0,1,1,66,deadtree1
81,363,0,1,1,66,deadtree1
95,366,0,1,1,4,treestump
80,366,0,1,1,38,mushroom
82,368,0,1,1,66,deadtree1
84,373,0,1,1,66,deadtree1
81,372,0,1,1,38,mushroom
99,372,0,1,1,66,deadtree1
94,374,0,1,1,116,nastyfungus
100,369,0,1,1,66,deadtree1
98,371,0,1,1,4,treestump
93,371,0,1,1,66,deadtree1
103,370,0,1,1,116,nastyfungus
101,374,0,1,1,66,deadtree1
83,377,0,1,1,4,treestump
93,383,0,1,1,4,treestump
80,376,0,1,1,66,deadtree1
87,379,0,1,1,66,deadtree1
85,381,0,1,1,66,deadtree1
84,382,0,1,1,116,nastyfungus
87,378,0,1,1,38,mushroom
84,388,0,1,1,66,deadtree1
95,389,0,1,1,66,deadtree1
80,384,0,1,1,4,treestump
89,388,0,1,1,38,mushroom
90,391,0,1,1,66,deadtree1
87,386,0,1,1,66,deadtree1
95,386,0,1,1,66,deadtree1
84,396,0,1,1,116,nastyfungus
83,395,0,1,1,4,treestump
85,392,0,1,1,4,treestump
93,393,0,1,1,66,deadtree1
81,405,0,1,1,38,mushroom
85,401,0,1,1,4,treestump
83,405,0,1,1,4,treestump
95,406,0,1,1,66,deadtree1
80,401,0,1,1,66,deadtree1
87,401,0,1,1,38,mushroom
87,402,0,1,1,66,deadtree1
97,299,0,1,1,4,treestump
101,298,0,1,1,66,deadtree1
98,303,0,1,1,66,deadtree1
102,288,0,1,1,66,deadtree1
99,290,0,1,1,66,deadtree1
99,295,0,1,1,66,deadtree1
99,293,0,1,1,66,deadtree1
94,283,0,1,1,66,deadtree1
98,287,0,1,1,38,mushroom
96,287,0,1,1,4,treestump
92,281,0,1,1,116,nastyfungus
90,282,0,1,1,66,deadtree1
97,281,7,1,1,124,curvedbone
93,284,0,1,1,66,deadtree1
97,283,6,1,1,124,curvedbone
88,285,0,1,1,66,deadtree1
100,280,0,1,1,66,deadtree1
100,287,0,1,1,66,deadtree1
88,280,0,1,1,66,deadtree1
97,275,5,1,1,125,largebone
90,279,5,1,1,125,largebone
99,275,6,1,1,125,largebone
97,277,5,2,2,126,carcass
93,278,6,1,1,124,curvedbone
93,272,0,1,1,66,deadtree1
91,278,0,1,1,66,deadtree1
101,274,0,1,1,66,deadtree1
101,279,0,1,1,66,deadtree1
88,276,0,1,1,66,deadtree1
101,275,0,1,1,66,deadtree1
102,276,5,1,1,127,animalskull
94,275,0,1,1,66,deadtree1
99,272,6,1,1,125,largebone
93,279,0,1,1,66,deadtree1
100,269,0,1,1,66,deadtree1
93,271,0,1,1,66,deadtree1
88,265,0,1,1,4,treestump
103,271,0,1,1,66,deadtree1
90,267,0,1,1,66,deadtree1
90,270,0,1,1,38,mushroom
92,266,0,1,1,66,deadtree1
98,267,0,1,1,66,deadtree1
102,257,0,1,1,66,deadtree1
91,260,0,1,1,66,deadtree1
101,260,0,1,1,66,deadtree1
96,257,0,1,1,66,deadtree1
97,262,0,1,1,4,treestump
96,259,0,1,1,4,treestump
95,255,0,1,1,4,treestump
95,248,0,1,1,66,deadtree1
88,248,0,1,1,66,deadtree1
93,254,0,1,1,66,deadtree1
90,255,0,1,1,4,treestump
88,240,0,1,1,66,deadtree1
90,240,0,1,1,66,deadtree1
92,247,0,1,1,66,deadtree1
92,235,0,1,1,116,nastyfungus
93,237,0,1,1,66,deadtree1
92,238,0,1,1,66,deadtree1
91,239,0,1,1,66,deadtree1
92,232,0,1,1,38,mushroom
92,227,0,1,1,116,nastyfungus
93,231,0,1,1,4,treestump
95,222,0,1,1,66,deadtree1
93,219,0,1,1,66,deadtree1
91,221,0,1,1,66,deadtree1
95,210,0,1,1,66,deadtree1
94,210,0,1,1,4,treestump
89,212,0,1,1,66,deadtree1
95,209,0,1,1,66,deadtree1
88,210,0,1,1,66,deadtree1
92,207,0,1,1,4,treestump
88,203,0,1,1,66,deadtree1
89,201,0,1,1,66,deadtree1
91,205,0,1,1,66,deadtree1
91,192,0,1,1,66,deadtree1
90,197,0,1,1,66,deadtree1
93,199,0,1,1,66,deadtree1
88,197,0,1,1,66,deadtree1
93,185,0,1,1,66,deadtree1
88,185,0,1,1,116,nastyfungus
90,184,0,1,1,66,deadtree1
94,181,0,1,1,66,deadtree1
94,183,0,1,1,66,deadtree1
92,174,0,1,1,66,deadtree1
102,170,0,1,1,66,deadtree1
101,188,0,1,1,66,deadtree1
99,163,0,1,1,38,mushroom
103,160,0,1,1,116,nastyfungus
103,166,0,1,1,66,deadtree1
100,196,0,1,1,66,deadtree1
98,188,0,1,1,66,deadtree1
98,190,0,1,1,4,treestump
102,197,0,1,1,66,deadtree1
100,188,0,1,1,66,deadtree1
110,164,0,1,1,66,deadtree1
111,188,0,1,1,116,nastyfungus
107,165,0,1,1,66,deadtree1
106,181,0,1,1,66,deadtree1
106,175,0,1,1,66,deadtree1
111,178,0,1,1,116,nastyfungus
108,182,0,1,1,66,deadtree1
107,180,0,1,1,66,deadtree1
108,194,0,1,1,66,deadtree1
110,191,0,1,1,66,deadtree1
109,194,0,1,1,66,deadtree1
111,185,0,1,1,38,mushroom
106,185,0,1,1,66,deadtree1
108,185,0,1,1,66,deadtree1
110,161,0,1,1,66,deadtree1
110,192,0,1,1,4,treestump
104,189,0,1,1,66,deadtree1
98,158,0,1,1,66,deadtree1
99,158,0,1,1,66,deadtree1
99,159,0,1,1,38,mushroom
100,155,0,1,1,4,treestump
110,158,0,1,1,116,nastyfungus
111,149,0,1,1,66,deadtree1
101,147,0,1,1,66,deadtree1
110,151,0,1,1,4,treestump
111,142,6,1,2,57,metalgateclosed
100,139,0,1,1,66,deadtree1
98,142,0,1,1,20,wallpost
110,139,0,1,1,66,deadtree1
98,141,0,1,1,66,deadtree1
107,142,0,1,1,20,wallpost
100,135,0,1,1,116,nastyfungus
110,133,0,1,1,66,deadtree1
105,128,0,1,1,38,mushroom
103,204,0,1,1,66,deadtree1
96,204,0,1,1,66,deadtree1
96,209,0,1,1,66,deadtree1
99,213,0,1,1,66,deadtree1
98,214,0,1,1,66,deadtree1
102,219,2,1,1,66,deadtree1
102,222,2,1,1,66,deadtree1
97,217,0,1,1,66,deadtree1
101,222,0,1,1,66,deadtree1
103,217,2,1,1,66,deadtree1
96,221,0,1,1,66,deadtree1
96,218,0,1,1,66,deadtree1
96,220,0,1,1,66,deadtree1
102,229,0,1,1,116,nastyfungus
101,225,0,1,1,66,deadtree1
99,226,0,1,1,4,treestump
102,228,0,1,1,66,deadtree1
98,227,0,1,1,38,mushroom
99,234,0,1,1,66,deadtree1
96,244,0,1,1,4,treestump
98,248,0,1,1,66,deadtree1
102,249,0,1,1,66,deadtree1
100,249,0,1,1,66,deadtree1
102,383,0,1,1,66,deadtree1
97,385,0,1,1,116,nastyfungus
96,391,0,1,1,66,deadtree1
97,387,0,1,1,66,deadtree1
98,388,0,1,1,4,treestump
99,384,0,1,1,66,deadtree1
103,385,0,1,1,66,deadtree1
99,404,0,1,1,116,nastyfungus
103,400,0,1,1,4,treestump
102,396,0,1,1,4,treestump
110,333,0,1,1,66,deadtree1
111,335,0,1,1,66,deadtree1
107,334,0,1,1,66,deadtree1
108,328,0,1,1,66,deadtree1
108,332,0,1,1,66,deadtree1
109,340,0,1,1,66,deadtree1
104,331,0,1,1,66,deadtree1
109,344,0,1,1,66,deadtree1
107,329,0,1,1,66,deadtree1
107,354,0,1,1,66,deadtree1
110,362,0,1,1,66,deadtree1
106,352,0,1,1,4,treestump
106,373,0,1,1,66,deadtree1
106,374,0,1,1,116,nastyfungus
106,375,0,1,1,66,deadtree1
105,379,0,1,1,38,mushroom
111,378,0,1,1,66,deadtree1
106,377,0,1,1,66,deadtree1
111,381,0,1,1,66,deadtree1
111,388,0,1,1,66,deadtree1
107,389,0,1,1,38,mushroom
108,387,0,1,1,66,deadtree1
111,394,0,1,1,66,deadtree1
105,397,0,1,1,66,deadtree1
107,397,0,1,1,66,deadtree1
105,396,0,1,1,66,deadtree1
106,395,0,1,1,4,treestump
106,404,0,1,1,66,deadtree1
116,405,2,1,1,130,vinejunction
116,407,0,1,1,129,vinecorner
116,406,2,1,1,128,vine
115,400,0,1,1,66,deadtree1
116,401,0,1,1,66,deadtree1
113,392,0,1,1,66,deadtree1
112,395,0,1,1,4,treestump
112,397,0,1,1,66,deadtree1
118,397,0,1,1,66,deadtree1
116,392,0,1,1,66,deadtree1
114,388,0,1,1,38,mushroom
117,390,0,1,1,4,treestump
112,380,0,1,1,66,deadtree1
118,377,0,1,1,66,deadtree1
117,381,0,1,1,116,nastyfungus
115,381,0,1,1,66,deadtree1
116,379,0,1,1,4,treestump
118,375,0,1,1,66,deadtree1
117,371,0,1,1,116,nastyfungus
119,364,0,1,1,20,wallpost
119,366,0,1,1,20,wallpost
116,366,0,2,1,95,chaosaltar
119,362,0,1,1,20,wallpost
114,364,6,1,1,20,wallpost
114,366,6,1,1,20,wallpost
114,362,6,1,1,20,wallpost
113,362,2,1,1,94,skulltorcha1
113,365,2,1,1,94,skulltorcha1
118,358,0,1,1,66,deadtree1
116,359,2,1,2,62,doubledoorsopen
119,351,0,1,1,116,nastyfungus
116,351,0,1,1,66,deadtree1
113,349,0,1,1,4,treestump
115,351,0,1,1,116,nastyfungus
117,342,0,1,1,38,mushroom
113,338,0,1,1,66,deadtree1
113,342,0,1,1,38,mushroom
116,343,0,1,1,66,deadtree1
120,362,6,1,1,94,skulltorcha1
124,375,0,1,1,38,mushroom
127,380,0,1,1,116,nastyfungus
125,373,0,1,1,66,deadtree1
126,382,0,1,1,66,deadtree1
122,388,0,1,1,38,mushroom
125,388,0,1,1,66,deadtree1
120,365,6,1,1,94,skulltorcha1
125,379,0,1,1,66,deadtree1
125,353,0,1,1,66,deadtree1
121,384,0,1,1,66,deadtree1
120,375,0,1,1,66,deadtree1
123,363,0,1,1,66,deadtree1
122,383,0,1,1,66,deadtree1
123,359,0,1,1,4,treestump
125,365,0,1,1,66,deadtree1
120,388,0,1,1,66,deadtree1
127,386,0,1,1,66,deadtree1
127,398,0,1,1,66,deadtree1
126,398,0,1,1,66,deadtree1
127,392,0,1,1,116,nastyfungus
125,394,0,1,1,38,mushroom
123,392,0,1,1,66,deadtree1
121,398,0,1,1,66,deadtree1
134,363,0,1,1,66,deadtree1
134,362,0,1,1,66,deadtree1
130,362,0,1,1,66,deadtree1
134,373,0,1,1,66,deadtree1
133,369,0,1,1,66,deadtree1
132,392,0,1,1,66,deadtree1
130,391,0,1,1,66,deadtree1
131,383,0,1,1,4,treestump
130,390,0,1,1,66,deadtree1
132,395,0,1,1,38,mushroom
128,370,0,1,1,66,deadtree1
131,369,0,1,1,66,deadtree1
132,375,0,1,1,66,deadtree1
135,392,0,1,1,4,treestump
133,383,0,1,1,66,deadtree1
135,394,0,1,1,4,treestump
129,393,0,1,1,66,deadtree1
126,404,0,1,1,66,deadtree1
121,404,0,1,1,66,deadtree1
128,404,0,1,1,66,deadtree1
128,406,0,1,1,66,deadtree1
121,400,0,1,1,38,mushroom
140,393,0,1,1,4,treestump
142,393,0,1,1,4,treestump
136,399,0,1,1,66,deadtree1
140,390,0,1,1,66,deadtree1
142,391,0,1,1,4,treestump
143,376,0,1,1,4,treestump
140,379,0,1,1,66,deadtree1
139,382,0,1,1,38,mushroom
139,378,0,1,1,4,treestump
141,381,0,1,1,66,deadtree1
138,378,0,1,1,66,deadtree1
139,379,0,1,1,66,deadtree1
141,372,0,1,1,66,deadtree1
137,368,0,1,1,4,treestump
136,374,0,1,1,66,deadtree1
142,367,0,1,1,66,deadtree1
143,366,0,1,1,66,deadtree1
140,360,0,1,1,66,deadtree1
142,365,0,1,1,4,treestump
110,320,0,1,1,116,nastyfungus
111,319,0,1,1,66,deadtree1
105,324,0,1,1,66,deadtree1
106,324,0,1,1,66,deadtree1
109,316,0,1,1,66,deadtree1
110,316,0,1,1,38,mushroom
109,320,0,1,1,66,deadtree1
104,312,0,1,1,66,deadtree1
107,308,0,1,1,116,nastyfungus
106,311,0,1,1,66,deadtree1
104,309,0,1,1,66,deadtree1
104,308,0,1,1,66,deadtree1
109,296,0,1,1,66,deadtree1
104,302,0,1,1,4,treestump
104,303,0,1,1,66,deadtree1
107,303,0,1,1,66,deadtree1
105,303,0,1,1,66,deadtree1
108,295,0,1,1,66,deadtree1
108,282,0,1,1,66,deadtree1
110,282,0,1,1,66,deadtree1
110,272,4,1,1,124,curvedbone
106,278,0,1,1,66,deadtree1
108,270,0,1,1,66,deadtree1
108,266,0,1,1,66,deadtree1
109,269,4,1,1,125,largebone
110,267,0,1,1,66,deadtree1
106,264,0,1,1,66,deadtree1
110,271,0,1,1,66,deadtree1
105,266,0,1,1,66,deadtree1
105,264,0,1,1,66,deadtree1
107,271,0,1,1,66,deadtree1
110,261,0,1,1,66,deadtree1
107,258,0,1,1,66,deadtree1
104,262,0,1,1,4,treestump
109,254,0,1,1,66,deadtree1
105,251,0,1,1,38,mushroom
108,252,0,1,1,66,deadtree1
109,242,0,1,1,66,deadtree1
107,236,0,1,1,66,deadtree1
109,235,0,1,1,116,nastyfungus
108,234,0,1,1,38,mushroom
106,231,0,1,1,4,treestump
107,224,2,1,1,66,deadtree1
105,224,2,1,1,66,deadtree1
109,224,4,3,2,119,fallentree
106,215,2,1,1,66,deadtree1
109,213,2,1,1,66,deadtree1
104,220,2,3,2,119,fallentree
109,222,2,1,1,82,adamiterock1
108,221,0,1,1,66,deadtree1
110,218,0,1,1,4,treestump
111,212,0,1,1,66,deadtree1
104,214,2,1,1,66,deadtree1
108,223,2,1,1,82,adamiterock1
105,217,2,1,1,66,deadtree1
107,212,2,1,1,66,deadtree1
107,219,2,1,1,66,deadtree1
106,213,2,1,1,66,deadtree1
80,122,0,1,1,66,deadtree1
75,123,0,1,1,116,nastyfungus
73,120,0,1,1,116,nastyfungus
83,121,0,1,1,116,nastyfungus
75,124,0,1,1,66,deadtree1
95,125,0,1,1,116,nastyfungus
74,124,0,1,1,66,deadtree1
106,124,0,1,1,66,deadtree1
72,124,0,1,1,116,nastyfungus
74,126,0,1,1,66,deadtree1
90,126,0,1,1,66,deadtree1
97,125,0,1,1,66,deadtree1
98,124,0,1,1,66,deadtree1
116,137,0,1,1,66,deadtree1
116,139,0,1,1,66,deadtree1
114,126,0,1,1,66,deadtree1
116,142,0,1,1,20,wallpost
115,134,0,1,1,66,deadtree1
116,157,0,1,1,66,deadtree1
116,149,0,1,1,66,deadtree1
116,144,0,1,1,4,treestump
116,155,0,1,1,66,deadtree1
118,149,0,1,1,66,deadtree1
115,153,0,1,1,66,deadtree1
115,158,0,1,1,66,deadtree1
113,158,0,1,1,66,deadtree1
113,160,0,1,1,66,deadtree1
116,162,0,1,1,66,deadtree1
119,175,0,1,1,66,deadtree1
118,175,0,1,1,66,deadtree1
112,172,0,1,1,66,deadtree1
119,182,0,1,1,66,deadtree1
112,185,0,1,1,66,deadtree1
115,186,0,1,1,66,deadtree1
114,187,0,1,1,66,deadtree1
119,191,0,1,1,66,deadtree1
113,194,0,1,1,116,nastyfungus
115,196,0,1,1,66,deadtree1
115,195,0,1,1,66,deadtree1
118,194,0,1,1,66,deadtree1
112,196,0,1,1,66,deadtree1
112,194,0,1,1,66,deadtree1
115,201,0,1,1,38,mushroom
112,215,0,1,1,38,mushroom
112,209,0,1,1,66,deadtree1
116,212,0,1,1,66,deadtree1
113,213,2,1,1,66,deadtree1
117,215,0,1,1,66,deadtree1
115,214,2,1,1,66,deadtree1
